student_id,math_score,science_score,english_score,cs_score,prog_skill,web_dev_skill,db_skill,networking_skill,ml_skill,mobile_skill,cloud_skill,data_analysis_skill,communication,teamwork,leadership,adaptability,problem_solving,interest_tech,interest_mgmt,interest_science,interest_design,interest_health,interest_finance,interest_edu,personality_score,career_label
917,55.7,72.6,67.3,81.6,2,1,2,3,1,2,3,2,3,2,2,3,2,1,0,0,0,0,0,0,0.5164764639700716,Cloud Engineer
918,70.0,70.0,79.1,79.0,2,2,2,3,1,1,3,3,4,3,2,4,4,1,1,0,0,0,0,0,0.42106404884494447,Cloud Engineer
919,67.5,64.6,81.0,74.1,1,1,2,3,0,2,3,1,2,3,3,4,4,1,0,0,0,0,0,0,0.2764475288808804,Cloud Engineer
920,71.2,73.4,60.8,79.6,2,2,2,2,1,0,3,3,2,2,1,4,2,1,0,0,0,0,0,0,0.2591424232819074,Cloud Engineer
921,52.1,58.4,73.7,71.1,2,1,2,3,0,0,3,3,5,1,3,3,4,1,0,0,1,0,0,0,0.5731800250544015,Cloud Engineer
922,43.9,81.4,74.7,71.1,2,2,2,2,0,2,3,3,4,3,2,3,3,0,0,0,0,0,0,0,0.5863623827475049,Cloud Engineer
923,86.8,51.0,71.1,98.4,2,1,2,2,2,1,3,1,4,3,3,4,2,1,0,1,0,0,0,1,0.39766415078385003,Cloud Engineer
924,81.7,47.5,58.5,67.3,2,1,2,2,2,1,3,3,4,3,1,4,3,1,0,0,0,0,0,0,0.2847364808228323,Cloud Engineer
925,55.8,59.0,83.0,78.3,2,0,0,1,2,0,1,2,4,4,4,5,4,1,1,0,1,0,0,0,0.5218890767719477,Product Manager
926,58.0,55.2,91.4,58.9,1,2,0,0,1,1,0,3,4,4,3,4,4,1,1,0,1,0,0,1,0.9760681781886849,Product Manager
927,97.6,71.5,69.2,61.3,1,0,1,1,2,2,1,1,4,4,4,4,4,1,1,1,0,0,0,1,0.707606088079551,Product Manager
928,73.1,61.4,99.9,68.4,0,0,2,0,0,2,1,2,3,4,4,5,3,0,1,1,0,0,0,0,0.6440134513620854,Product Manager
929,88.2,72.9,82.7,62.1,1,2,2,1,2,1,1,3,4,4,4,4,4,1,1,0,1,0,1,0,0.5999035591793561,Product Manager
930,76.2,69.6,79.4,84.9,0,2,1,1,2,1,0,2,4,4,4,4,4,1,1,0,0,0,0,0,0.668544141757178,Product Manager
931,60.6,69.6,92.8,58.5,1,0,2,2,1,3,2,2,4,4,4,4,4,0,1,0,1,0,0,0,0.639979590504616,Product Manager
932,42.7,68.9,71.8,70.6,0,1,1,1,0,2,1,2,4,4,5,4,3,1,1,0,0,0,0,0,0.5561124704348087,Product Manager
933,65.7,60.1,79.4,62.1,1,1,1,2,3,2,1,3,5,4,4,4,4,0,1,0,1,0,0,0,0.550792408894612,Product Manager
934,67.0,43.2,82.7,53.6,1,2,1,1,0,1,2,3,4,4,4,4,4,1,1,0,0,0,0,0,0.43444322150792114,Product Manager
935,50.7,71.8,71.0,65.8,0,3,0,1,0,2,1,2,5,4,4,4,4,0,1,0,0,0,0,0,0.6261337924118106,Product Manager
936,59.1,58.4,100.0,88.0,1,2,1,2,0,1,2,2,4,4,4,4,4,0,1,0,0,0,0,1,0.510344851576737,Product Manager
937,87.2,51.4,85.7,72.6,1,2,2,1,1,1,2,2,4,3,4,3,4,0,1,0,1,0,0,0,0.6634145577098737,Product Manager
938,64.8,94.2,76.5,89.4,2,2,1,1,0,2,0,2,5,4,4,3,4,1,1,0,0,1,1,0,0.877623471898349,Product Manager
939,88.8,72.3,87.5,64.2,1,2,1,2,1,1,2,1,4,3,4,4,4,1,1,0,1,0,0,0,0.8361014419091526,Product Manager
940,74.7,47.8,74.2,65.8,0,2,1,1,0,3,0,2,4,4,4,4,3,0,1,0,0,0,0,0,0.5997016958284976,Product Manager
941,53.6,88.4,82.2,57.3,0,0,1,1,0,1,0,2,4,4,3,4,4,0,1,1,0,0,0,0,0.7476590051814395,Product Manager
942,68.7,86.2,74.6,79.5,1,0,0,2,2,1,1,1,4,4,4,4,4,1,1,0,0,0,1,0,0.6135259994607264,Product Manager
943,76.3,80.8,100.0,74.6,1,0,0,1,3,2,2,2,4,3,4,4,4,1,1,1,0,0,0,1,0.6515114570427089,Product Manager
944,93.3,48.3,80.8,62.4,0,0,2,2,0,1,0,2,3,5,4,4,4,1,1,1,1,0,0,0,0.6400027509987584,Product Manager
945,75.8,51.1,72.4,71.5,0,1,0,0,0,1,0,2,4,4,4,4,4,1,1,0,0,0,1,0,0.8864044718910052,Product Manager
946,76.3,51.2,83.9,60.6,0,1,0,3,1,0,0,2,4,4,4,3,4,0,1,0,1,0,1,0,0.5629144804005956,Product Manager
947,81.0,71.2,72.8,61.3,1,1,2,2,1,1,0,3,4,5,4,5,4,0,0,0,1,0,0,0,0.48519705531686813,Product Manager
948,66.5,56.1,82.9,68.5,1,2,1,1,1,3,0,3,4,4,3,5,4,1,1,0,1,0,0,0,0.7988240867189802,Product Manager
949,52.9,66.9,78.4,76.1,0,1,2,2,0,2,1,2,4,4,4,3,3,0,0,0,0,0,0,0,0.5439429773734133,Product Manager
950,71.3,70.6,87.4,57.7,1,0,0,0,1,1,1,1,4,4,3,4,4,1,0,1,1,0,0,1,0.44003625772662175,Product Manager
951,66.0,44.3,75.6,64.5,1,0,1,2,1,0,2,3,4,3,5,4,4,1,1,0,0,0,0,0,0.5945834251011994,Product Manager
952,84.9,69.8,85.7,81.2,1,1,2,1,1,2,0,3,4,4,4,3,4,1,1,0,1,1,0,0,0.643179328887392,Product Manager
953,75.1,64.2,96.1,70.8,2,2,0,1,3,1,0,2,4,4,4,5,4,1,1,0,1,0,1,0,0.5007887450867932,Product Manager
954,59.9,73.8,73.0,73.5,1,0,0,1,1,1,1,2,4,5,4,4,3,1,1,0,1,0,0,0,0.6371454648767961,Product Manager
955,58.9,72.9,82.9,57.9,0,1,0,2,1,0,2,2,3,4,3,4,4,1,1,0,0,0,0,0,0.7531072762881319,Product Manager
956,54.5,67.4,83.9,56.5,2,0,3,1,0,1,2,3,5,3,4,4,4,1,1,0,1,0,0,0,0.9122508629236067,Product Manager
957,56.8,94.4,78.1,95.6,0,2,1,2,2,1,0,2,4,4,4,4,4,1,1,0,0,0,0,0,0.7592456922535697,Product Manager
958,70.5,59.1,77.0,80.2,1,1,1,2,1,2,2,2,5,4,4,4,4,1,1,0,1,0,1,0,0.7451944523973607,Product Manager
959,62.1,81.7,89.6,73.9,1,2,1,2,1,2,1,2,4,5,5,4,4,1,1,0,1,0,0,0,0.623957696461056,Product Manager
960,60.2,45.1,75.6,71.8,1,0,3,1,1,0,0,1,5,4,4,3,4,1,1,0,1,0,0,1,0.9132157262278757,Product Manager
961,72.6,47.9,85.2,65.4,2,2,1,1,0,2,0,2,4,4,4,4,3,0,1,0,0,0,1,1,0.26769799552479545,Product Manager
962,62.7,50.9,89.9,55.3,1,1,0,2,3,1,1,2,4,4,4,4,4,1,0,0,1,0,1,0,0.5502384339945026,Product Manager
963,35.8,52.2,77.1,77.7,1,1,0,1,0,0,1,2,4,4,4,4,3,0,1,0,0,0,0,0,0.7845180282401858,Product Manager
964,73.7,47.2,83.8,81.0,1,2,2,2,2,2,1,2,3,4,4,4,4,1,1,0,0,0,0,1,0.736108991418517,Product Manager
965,75.8,73.1,88.9,53.7,1,0,2,1,1,0,2,1,4,4,4,4,4,1,1,0,1,0,0,0,0.8942794265351153,Product Manager
966,56.0,71.5,86.1,81.5,2,1,0,1,2,2,0,1,3,4,4,5,3,1,1,1,1,0,0,0,0.5192238219274415,Product Manager
967,77.0,63.4,84.3,81.2,0,1,2,2,3,1,2,0,5,4,4,4,4,1,1,0,0,0,0,0,0.7294680069352202,Product Manager
968,56.1,71.9,64.4,83.0,1,0,1,1,1,2,0,2,4,4,4,5,3,1,1,0,0,0,0,0,0.6562774430857418,Product Manager
969,79.7,74.0,64.3,69.9,1,0,1,2,0,1,0,2,4,4,4,5,5,1,1,1,0,0,0,0,0.5890556427297118,Product Manager
970,75.9,82.9,75.8,65.0,1,1,2,2,1,2,3,3,4,5,5,5,4,1,1,1,0,0,0,0,0.835342749980789,Product Manager
971,75.8,66.1,90.2,84.9,2,1,0,1,3,1,3,2,4,4,4,4,3,1,1,0,1,0,0,0,0.7752004940771294,Product Manager
972,80.7,75.8,87.1,65.4,0,2,2,1,1,0,1,3,4,5,4,3,5,0,1,0,1,0,0,0,0.7257706736074006,Product Manager
973,65.0,66.4,77.5,59.6,2,1,1,1,1,1,2,2,4,4,3,4,4,1,0,0,0,0,0,0,0.3304473814141655,Product Manager
974,59.9,61.2,95.3,65.3,1,1,2,1,0,1,1,2,4,4,4,4,4,0,1,0,0,0,1,0,0.8019834512059121,Product Manager
975,76.9,71.0,83.6,82.9,1,2,2,1,0,1,2,1,4,4,4,4,4,0,1,0,0,0,0,0,0.5933412465099261,Product Manager
976,62.0,57.1,83.2,71.8,2,1,1,0,2,1,2,2,5,4,4,4,4,1,1,0,1,0,1,0,0.7490643933088899,Product Manager
977,69.0,54.6,87.9,89.9,0,0,1,1,2,0,1,0,5,4,4,3,3,1,1,0,1,1,1,0,0.7621400349687086,Product Manager
978,84.0,81.7,84.9,58.2,0,0,1,2,0,0,2,3,4,4,4,4,3,0,1,1,0,0,0,0,0.7540153219109158,Product Manager
979,63.3,63.8,90.6,55.7,1,0,1,0,0,0,2,2,4,4,4,4,4,1,1,0,1,0,1,0,0.7151213281389059,Product Manager
980,75.5,57.2,76.0,72.0,1,2,1,1,0,2,0,3,4,4,4,4,4,0,1,0,1,0,1,0,0.4144167202222022,Product Manager
981,80.1,51.0,91.9,88.6,0,0,1,0,1,2,2,3,4,4,4,4,4,0,1,0,1,0,0,0,0.69642944378564,Product Manager
982,51.3,68.8,89.9,74.5,1,0,2,3,2,0,1,2,4,4,5,4,4,0,1,0,1,0,0,0,0.7446855049485902,Product Manager
983,55.4,81.5,69.9,60.5,0,2,1,0,1,2,2,2,4,4,5,5,5,1,1,0,0,0,1,0,0.8191173901860318,Product Manager
984,59.4,76.8,76.7,71.3,0,1,1,1,2,0,1,2,4,4,4,4,4,0,0,0,0,0,0,0,0.8313436329680742,Product Manager
985,79.0,65.8,75.8,57.2,2,1,1,0,0,1,1,0,4,4,5,5,4,1,1,1,0,0,0,0,0.4416657158930208,Product Manager
986,84.6,49.8,80.6,73.3,2,3,0,1,1,1,1,1,4,3,3,3,5,1,0,0,1,1,0,0,0.8065417808764115,Product Manager
987,58.5,54.4,89.5,89.7,0,2,0,1,0,1,1,2,4,4,4,4,5,0,1,0,0,0,1,0,0.6965779458928115,Product Manager
988,65.7,66.7,84.4,82.4,2,1,1,2,0,1,0,2,4,3,4,4,4,0,1,0,0,0,0,0,0.5246692029188247,Product Manager
989,88.4,70.4,67.3,71.3,1,2,2,2,1,2,1,1,4,4,4,5,5,1,1,0,1,0,0,0,0.4942357877068196,Product Manager
990,80.8,62.6,71.0,59.1,0,1,0,1,1,2,0,2,4,4,4,4,4,1,1,0,0,0,0,1,0.7813436536278806,Product Manager
991,52.9,48.6,97.7,83.3,2,1,1,1,1,0,0,2,4,4,4,4,4,0,1,1,1,0,1,0,0.6362632884875736,Product Manager
992,63.2,51.0,79.9,82.8,2,2,1,2,3,1,0,3,4,4,3,4,3,0,1,0,0,0,0,0,0.8489276622763402,Product Manager
993,77.9,60.3,84.3,79.1,1,2,1,1,0,1,2,1,4,4,4,3,4,1,1,0,1,0,1,0,0.6978037969295022,Product Manager
994,62.1,81.4,75.4,73.6,2,1,1,2,1,0,2,2,4,4,4,4,3,1,1,0,1,0,0,0,0.6138429236321971,Product Manager
995,60.8,66.7,84.6,72.4,2,1,1,2,2,2,1,1,4,4,4,4,5,1,1,0,0,0,0,0,0.5234555192411013,Product Manager
996,75.4,57.0,83.1,68.3,1,1,1,0,0,1,1,1,4,4,4,4,3,1,1,0,1,0,0,0,0.5073604885071739,Product Manager
997,82.0,71.6,89.7,88.5,0,1,1,1,1,2,1,3,4,4,4,5,4,1,1,0,1,0,1,0,0.8229020359573818,Product Manager
998,99.0,64.5,81.1,73.5,1,2,1,0,0,1,2,1,4,4,4,4,5,1,1,0,0,0,0,0,0.5777481335732404,Product Manager
999,70.3,85.4,89.0,64.7,0,1,1,1,2,0,1,1,3,4,4,4,4,1,1,0,1,0,0,0,0.5786086120919139,Product Manager
1000,69.5,65.9,68.9,53.0,0,0,2,1,2,2,1,0,4,4,4,3,4,1,1,0,1,1,0,1,0.49566336842124437,Product Manager
1001,59.8,83.3,75.6,65.5,0,0,1,1,1,1,0,2,5,4,4,4,4,1,1,0,0,0,0,1,0.8045189440744107,Product Manager
1002,59.7,58.6,93.5,68.6,1,1,0,3,1,1,0,3,4,3,4,4,5,1,1,0,1,0,1,0,0.7969673465856721,Product Manager
1003,59.9,58.1,88.9,91.6,0,2,1,1,0,1,0,2,4,4,4,4,4,1,0,0,0,0,0,1,0.6685070824538321,Product Manager
1004,79.5,62.7,81.1,71.7,2,1,2,1,0,1,0,1,4,4,4,4,4,1,1,0,0,1,1,0,0.7254819137701637,Product Manager
1005,67.9,62.1,91.3,66.9,0,0,1,0,2,0,1,1,4,4,4,3,4,1,1,0,0,0,1,0,0.7351470982917331,Product Manager
1006,69.3,61.8,88.0,54.1,1,1,1,0,2,1,2,1,4,3,4,5,4,1,0,0,0,0,0,0,0.5910464627964787,Product Manager
1007,78.0,56.6,74.4,63.7,0,1,1,1,0,1,0,2,4,3,4,4,4,1,0,0,0,1,0,0,0.7237971176818417,Product Manager
1008,71.3,57.6,84.2,86.4,1,1,2,0,1,0,1,3,4,3,4,3,5,0,1,0,0,0,0,0,0.6126299252740954,Product Manager
1009,79.3,78.1,88.9,55.5,1,2,0,1,0,2,1,2,3,4,4,4,3,1,1,1,1,0,0,0,0.72668593892593,Product Manager
1010,76.7,73.0,89.4,63.5,1,1,1,1,1,1,2,2,4,4,5,4,5,1,1,1,1,0,0,1,0.5773620682505527,Product Manager
1011,76.6,71.9,69.3,69.9,1,0,1,1,1,1,1,3,3,4,3,4,4,1,1,1,0,0,1,0,0.5088703779338795,Product Manager
1012,62.5,63.3,91.8,62.2,0,2,1,0,1,2,1,3,4,4,4,4,4,0,1,1,0,0,1,0,0.6775626858004223,Product Manager
1013,63.4,75.1,93.4,46.7,1,1,0,0,1,2,0,2,4,4,4,5,4,1,1,0,1,1,1,0,0.8967989185588146,Product Manager
1014,80.5,60.6,75.8,64.4,1,3,1,0,2,1,2,3,3,3,5,4,3,1,1,0,0,0,1,0,0.6212705592806481,Product Manager
1015,73.5,64.3,90.0,64.5,1,1,1,1,1,0,1,3,4,4,5,4,3,1,0,0,0,0,0,0,0.4521423915318616,Product Manager
1016,85.1,62.9,77.8,62.8,2,0,0,0,2,0,1,2,3,4,4,3,4,0,1,1,1,0,0,0,0.7593701507826249,Product Manager
1017,64.2,55.2,70.7,56.5,1,0,0,2,1,1,3,1,4,4,4,4,3,1,1,0,0,0,0,0,0.7143190701338242,Product Manager
1018,67.5,89.3,87.5,58.9,1,0,1,1,2,2,1,2,4,4,3,5,4,0,1,1,1,0,0,0,0.8043199961707923,Product Manager
1019,53.6,53.7,86.7,63.8,1,1,2,1,2,1,1,3,4,4,4,4,4,0,1,0,1,0,0,1,0.5929300800791952,Product Manager
1020,74.2,54.0,86.6,77.2,1,1,1,1,2,1,1,2,4,4,4,4,4,0,1,0,0,0,1,0,0.7470779997150306,Product Manager
1021,58.8,85.4,83.3,61.3,2,1,0,1,1,0,1,2,4,4,4,3,4,1,1,0,0,0,0,0,0.8256780692151707,Product Manager
1022,69.0,51.8,71.8,70.1,2,2,1,2,2,1,1,3,5,4,4,4,3,1,0,0,1,0,0,1,0.5543216340091828,Product Manager
1023,67.3,59.1,93.4,88.2,1,0,0,1,2,1,1,1,4,5,3,4,4,0,1,0,0,0,0,0,0.4764301008919222,Product Manager
1024,94.8,55.7,88.9,73.9,2,1,0,0,1,2,1,2,5,4,4,4,3,1,1,0,1,0,0,1,0.4423064216156479,Product Manager
1025,88.2,71.8,88.4,81.5,1,1,2,1,1,2,2,2,4,4,4,5,4,1,1,0,0,0,0,0,0.7894908420388081,Product Manager
1026,63.7,76.1,81.8,62.2,1,1,2,1,0,2,0,1,4,5,4,3,4,1,1,0,0,0,0,0,0.49494046074995496,Product Manager
1027,73.4,54.3,89.4,71.4,1,1,2,2,0,1,1,1,4,4,3,4,3,1,1,0,1,0,1,0,0.6029969720404913,Product Manager
1028,76.0,76.1,77.6,61.4,0,0,1,1,0,0,1,2,3,4,4,4,3,0,0,0,1,0,0,0,0.5853418453216773,Product Manager
1029,71.0,50.2,75.1,81.2,1,1,0,1,1,0,0,3,4,4,5,4,4,0,1,0,1,0,0,0,0.48609264374564315,Product Manager
1030,79.1,50.6,70.0,73.2,1,1,2,1,2,2,0,1,3,4,4,5,4,0,1,1,0,0,1,0,0.5053057515301896,Product Manager
1031,99.6,50.8,89.0,70.2,0,1,0,1,1,0,1,1,3,4,5,3,4,0,1,0,0,0,1,0,0.587254559347107,Product Manager
1032,62.1,58.7,82.1,86.1,1,1,1,2,2,2,2,2,4,3,5,4,4,0,1,0,1,0,1,0,0.5864520513717865,Product Manager
1033,40.8,63.1,84.1,68.6,3,1,1,1,1,2,1,2,4,3,4,4,4,0,1,0,1,0,0,0,0.7437590750601056,Product Manager
1034,94.3,35.1,85.8,54.5,0,1,2,0,0,0,1,1,5,4,4,5,4,1,0,0,0,0,0,0,0.4314455039694792,Product Manager
1035,71.2,54.2,69.4,88.5,2,2,0,0,2,1,1,3,4,4,4,4,4,1,1,1,0,0,0,0,0.5713785480185517,Product Manager
1036,71.7,61.4,69.7,58.0,1,1,1,2,2,2,2,2,4,4,4,4,4,1,1,0,1,0,0,0,0.6742045492735917,Product Manager
1037,82.5,71.1,87.1,77.9,0,1,0,1,0,1,1,1,4,4,4,4,4,1,1,0,1,0,1,0,0.7227878295635213,Product Manager
1038,65.7,45.1,85.6,59.4,0,2,0,2,2,2,1,2,4,3,4,4,4,0,1,1,0,0,0,1,0.274280577575559,Product Manager
1039,53.5,72.9,91.0,52.2,1,0,1,1,1,1,2,2,4,4,4,4,5,1,1,0,1,0,0,0,0.514780787317222,Product Manager
1040,57.0,71.9,76.4,76.5,1,0,0,1,1,1,0,2,4,4,3,4,4,1,0,0,1,0,0,0,0.7782462117595411,Product Manager
1041,54.1,44.9,84.0,55.9,0,1,1,1,1,2,1,3,4,4,4,4,4,1,1,0,0,0,1,0,0.7458104022840139,Product Manager
1042,87.1,46.9,80.2,62.7,1,2,1,2,3,0,1,2,4,4,4,4,4,0,1,0,0,0,0,0,0.8595795196116827,Product Manager
1043,84.3,84.1,81.1,70.5,1,1,1,1,2,2,2,2,5,4,4,4,4,0,1,0,0,0,1,0,0.7171569641053953,Product Manager
1044,69.8,59.1,80.4,49.0,1,1,0,1,2,1,2,2,4,4,4,3,4,0,1,0,1,0,0,0,0.8503516330419663,Product Manager
1045,79.2,75.9,85.3,54.4,1,1,1,2,0,1,2,2,4,4,4,4,4,0,1,0,0,0,0,0,0.6421691353881609,Product Manager
1046,54.9,61.0,76.4,100.0,1,0,0,0,0,0,0,2,4,4,4,3,4,1,0,0,0,0,1,0,0.5593014292212171,Product Manager
1047,65.5,63.5,73.7,55.0,1,0,2,0,1,0,0,2,4,4,4,5,4,0,1,0,1,0,0,0,0.7077328326149144,Product Manager
1048,76.8,88.0,82.1,77.6,0,1,1,0,1,0,1,2,4,4,5,4,4,0,1,0,0,0,0,0,0.8002231944958472,Product Manager
1049,51.4,51.5,92.0,75.9,0,0,0,0,1,3,0,2,5,4,4,4,3,0,1,0,1,0,1,0,0.659851634499167,Product Manager
1050,72.4,81.6,85.2,64.2,0,0,2,1,1,1,0,2,4,4,4,4,4,0,1,0,0,0,1,0,0.8571795703519609,Product Manager
1051,59.9,74.0,82.6,80.4,2,0,1,1,1,1,2,2,4,4,4,3,4,0,1,0,0,0,0,0,0.7723344040082742,Product Manager
1052,69.2,72.4,85.2,59.8,1,2,1,1,2,1,0,2,4,3,4,4,3,0,1,1,1,0,0,0,0.738028222052892,Product Manager
1053,43.6,59.9,71.8,79.0,1,1,0,0,0,2,0,0,4,4,1,4,4,1,1,1,1,0,0,0,0.6497646438340839,UX Designer
1054,83.7,63.6,73.3,66.7,1,2,2,0,1,2,0,2,4,3,2,5,3,1,0,0,1,0,0,0,0.731732277093271,UX Designer
1055,73.5,71.4,67.3,71.3,0,2,1,0,0,2,0,1,4,4,1,4,3,0,0,0,1,0,0,0,0.6258321787809042,UX Designer
1056,33.7,70.0,73.8,94.4,1,1,2,1,1,2,0,0,3,4,2,4,2,0,0,1,1,0,0,0,0.6828915437139702,UX Designer
1057,46.6,55.2,86.1,43.1,2,2,1,0,0,2,1,0,4,4,2,3,3,0,1,0,1,0,0,0,0.4252901938171306,UX Designer
1058,69.2,59.1,95.8,38.7,1,3,0,1,0,2,0,2,4,4,3,4,3,0,0,1,1,0,0,0,0.3714300925616641,UX Designer
1059,44.2,43.1,60.7,52.4,0,3,1,0,0,2,0,1,5,4,2,4,3,1,0,1,1,1,0,0,0.5058780062817463,UX Designer
1060,67.2,50.9,79.5,66.7,0,1,1,0,1,3,1,1,4,4,3,5,3,1,1,0,1,0,0,0,0.6434604308666346,UX Designer
1061,58.6,71.6,84.2,68.2,1,2,1,0,0,2,0,0,4,4,2,5,3,1,0,0,1,0,0,1,0.4561538386368178,UX Designer
1062,37.1,56.7,74.4,72.3,1,1,0,0,0,1,0,2,3,3,2,4,3,0,1,0,1,0,0,0,0.5312762315740263,UX Designer
1063,84.0,81.5,82.9,66.4,1,2,1,0,0,2,0,1,4,4,2,4,2,0,0,0,1,0,0,1,0.6070466513230719,UX Designer
1064,70.8,48.3,61.0,56.7,1,2,1,0,1,2,0,0,4,4,2,3,4,1,0,0,1,0,0,1,0.6194773072854087,UX Designer
1065,65.2,81.5,69.3,61.3,1,2,1,1,0,2,0,0,5,4,3,4,3,1,0,0,1,0,0,0,0.3320183886463552,UX Designer
1066,62.3,65.9,72.3,56.1,1,3,2,1,1,2,0,0,4,4,3,3,3,0,0,0,1,0,0,0,1.0,UX Designer
1067,49.5,60.5,87.6,54.4,1,2,2,0,1,2,0,1,3,4,2,3,1,1,0,0,1,0,0,1,0.22891388243362992,UX Designer
1068,64.1,63.3,81.2,60.5,0,2,1,0,0,1,0,1,3,5,4,4,3,0,0,0,1,0,0,0,0.562951735050766,UX Designer
1069,61.3,68.3,62.2,61.2,1,2,0,0,0,1,0,1,4,4,2,4,3,1,0,0,1,0,0,0,0.703512492986973,UX Designer
1070,66.0,71.9,70.4,83.7,0,2,1,0,1,1,1,3,4,4,2,4,3,0,0,0,1,0,0,0,0.12161165214211511,UX Designer
1071,60.4,79.4,83.6,72.2,1,3,1,0,0,2,0,1,4,4,1,5,3,0,0,0,1,0,0,0,0.8332027376967361,UX Designer
1072,51.8,37.5,90.0,70.5,1,2,2,0,0,2,1,2,4,4,3,4,3,0,0,0,1,0,0,0,0.7532997553224489,UX Designer
1073,50.0,56.4,69.3,88.7,1,3,1,0,0,3,0,2,3,4,1,4,3,0,1,0,1,0,0,1,0.5623948372106875,UX Designer
1074,78.0,61.0,77.1,64.5,0,2,1,0,0,2,1,1,3,3,3,3,3,1,0,0,1,0,0,0,0.752427552515263,UX Designer
1075,59.7,58.0,65.6,67.4,2,3,1,0,0,1,0,1,4,4,2,3,2,0,1,0,1,0,0,0,0.5473979302566343,UX Designer
1076,65.0,50.0,63.7,63.5,0,2,1,0,1,1,0,2,4,4,1,4,3,0,0,0,1,0,0,0,0.7295043948294854,UX Designer
1077,89.6,42.7,85.5,37.6,1,2,2,0,1,2,0,1,4,5,2,5,4,0,0,0,1,0,0,0,0.47577076143086305,UX Designer
1078,59.4,67.8,62.2,83.5,1,1,0,1,1,2,1,1,4,4,2,4,3,1,0,0,1,0,0,0,0.9395022990311506,UX Designer
1079,68.0,70.2,78.6,97.9,0,2,0,1,0,1,0,1,4,4,2,4,4,0,0,1,0,0,0,0,0.7734640015404143,UX Designer
1080,50.0,68.4,93.1,86.1,1,2,1,0,0,3,0,1,4,4,3,5,5,0,0,0,1,1,0,0,0.5062869816642278,UX Designer
1081,58.5,50.0,72.7,56.0,1,2,1,0,0,3,1,2,4,3,1,5,3,1,1,0,1,0,0,0,0.5389847580526522,UX Designer
1082,61.5,62.3,68.9,84.4,0,2,1,0,1,1,1,1,4,4,3,5,4,0,0,0,1,0,0,0,0.6977200701442243,UX Designer
1083,44.4,58.1,80.5,73.5,0,1,1,2,0,3,1,1,4,4,2,4,3,1,0,0,1,1,0,0,0.7316443733861596,UX Designer
1084,61.5,40.7,68.1,70.6,1,3,1,0,1,2,0,0,5,5,3,3,4,1,0,0,0,1,0,0,0.5725576396389349,UX Designer
1085,68.1,66.8,72.9,74.9,2,2,1,0,1,3,1,1,4,4,3,4,4,1,0,0,1,0,0,0,0.7158495002718578,UX Designer
1086,64.8,63.4,87.9,73.3,2,1,2,1,0,2,1,0,4,4,2,4,3,1,0,0,1,0,0,0,0.4909398723922037,UX Designer
1087,68.3,65.1,76.6,56.7,2,2,0,0,0,1,0,0,4,4,2,5,2,0,0,1,1,1,0,1,0.33903901322545954,UX Designer
1088,64.4,78.5,70.1,68.1,2,2,1,1,0,2,0,2,4,4,2,4,3,1,0,0,1,0,0,0,0.5325094796370289,UX Designer
1089,58.3,59.3,66.2,85.2,2,3,2,0,0,3,0,1,4,4,2,4,3,1,0,0,1,0,0,0,1.0,UX Designer
1090,82.3,88.9,80.1,73.9,1,2,1,0,1,1,0,1,4,4,2,5,2,0,1,0,0,0,0,1,0.6199605367670573,UX Designer
1091,50.5,49.7,71.9,83.8,1,1,3,0,0,3,0,1,4,4,1,4,3,0,0,0,1,0,0,1,0.6232421668463584,UX Designer
1092,64.5,57.7,96.6,70.9,1,1,0,0,0,2,0,2,4,4,2,4,3,0,0,1,1,0,0,0,0.8035253015822528,UX Designer
1093,40.4,69.5,65.8,71.4,1,2,3,0,1,2,0,1,5,4,4,4,2,0,1,0,1,0,0,1,0.5707069500152339,UX Designer
1094,46.3,56.2,80.4,61.1,0,2,2,0,1,3,0,1,4,4,4,5,3,0,1,0,1,0,0,0,0.4125400229682172,UX Designer
1095,54.6,52.2,86.0,77.7,1,2,2,0,1,2,0,2,4,4,1,3,3,0,0,0,1,0,0,0,0.9965231990360466,UX Designer
1096,70.2,57.9,74.4,61.5,1,1,0,0,0,2,0,3,4,4,1,5,4,0,1,0,1,0,0,0,0.3677744333858277,UX Designer
1097,69.9,65.4,62.9,53.6,1,2,0,0,0,2,1,0,5,4,3,4,3,0,1,0,1,0,0,0,0.6906777428187749,UX Designer
1098,52.6,62.5,70.3,87.9,1,3,0,0,0,2,0,3,4,4,1,5,4,0,0,0,1,0,1,1,0.8037879214648096,UX Designer
1099,66.5,61.6,67.1,96.4,1,2,0,0,0,1,1,1,4,4,2,4,4,0,1,0,1,0,0,1,0.7043670781560489,UX Designer
1100,61.5,46.5,84.0,61.1,2,3,0,0,1,2,0,0,4,4,1,4,3,1,0,0,1,0,0,0,0.7042334740951813,UX Designer
1101,59.9,59.2,70.6,58.8,1,2,1,0,0,3,0,1,3,3,3,4,4,1,0,0,1,0,0,0,0.7278397598763763,UX Designer
1102,65.9,51.4,84.5,54.7,1,3,1,0,0,1,0,1,4,4,1,4,2,1,0,0,1,0,0,0,0.40690406060439244,UX Designer
1103,74.4,74.8,96.9,69.0,0,2,1,0,0,2,0,1,4,4,1,4,3,0,1,0,0,0,0,0,0.43714639599902627,UX Designer
1104,66.0,74.5,78.4,81.0,3,2,2,0,1,2,1,2,4,4,2,3,3,0,1,0,1,0,0,0,0.7842581302783589,UX Designer
